event_id,timestamp,principal_id,principal_type,action,resource_id,resource_type,region,tags_present,tag_count,public_ip,privilege_level,namespace,ttl_minutes,source_ip,user_agent,correlation_id
evt-fb73cc6ae5d6,2024-06-23T10:07:37Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,ListBuckets,i-bd90ce5c107b,spot_instance,ap-southeast-1,True,2,,low,monitoring,63,91.99.175.112,terraform/1.5,corr-52822a67c1a246ef
evt-27d1a790a396,2024-06-25T00:27:27Z,arn:aws:iam::123456789012:user/dev-30,IAMUser,CreateSecurityGroup,sg-3f8a93818bf7,security_group,ap-southeast-1,True,8,23.223.54.63,high,cicd,13,103.40.202.223,jenkins/2.414,corr-4cf56a506796438b
evt-bc4538afe5b6,2024-06-28T10:59:31Z,arn:aws:iam::123456789012:user/dev-8,IAMUser,RunInstances,i-c8ae2415495d,ec2_instance,us-west-2,True,7,,low,analytics,33,122.67.88.154,aws-cli/2.13,corr-c2cbfdd507644c73
evt-f480fea6ff45,2024-06-22T13:48:24Z,arn:aws:iam::123456789012:user/dev-5,IAMUser,TerminateInstances,vol-8a3768b52923,volume,ap-southeast-1,True,6,,medium,monitoring,12,177.50.22.61,boto3/1.28,corr-2ffb2a1f1b45405c
evt-97af507136c6,2024-06-25T10:08:45Z,arn:aws:iam::123456789012:user/dev-12,IAMUser,ListBuckets,vol-b18ded3d2917,volume,us-east-1,True,6,169.106.103.78,low,staging,20,254.138.119.240,kubectl/1.28,corr-29e645be181245ed
evt-6ca0b86ff5a6,2024-06-21T09:52:09Z,arn:aws:iam::123456789012:user/dev-7,IAMUser,PutObject,sg-4970ccebc98b,security_group,us-east-1,True,5,,low,staging,84,19.34.129.116,github-actions/2.0,corr-078497be0b9c4e25
evt-6d614a700108,2024-06-14T17:22:19Z,arn:aws:iam::123456789012:user/dev-4,IAMUser,RunInstances,bucket-279d12d75dbf,s3_bucket,us-west-2,True,1,,medium,analytics,16,14.156.21.82,kubectl/1.28,corr-64d1d74e99764a1f
evt-4e0e523df604,2024-06-25T12:26:54Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,CreateVolume,i-a521aba3444d,ec2_instance,ap-southeast-1,True,3,,medium,analytics,16,14.135.59.14,terraform/1.5,corr-56a01c07bd7d4a9b
evt-03ea508426b9,2024-06-01T12:19:56Z,arn:aws:iam::123456789012:user/dev-12,IAMUser,GetObject,i-a81759df3857,ec2_instance,us-east-1,True,5,,low,production,88,128.233.211.106,github-actions/2.0,corr-e755dd0654944082
evt-4d9c1d8d7776,2024-06-11T16:44:07Z,arn:aws:iam::123456789012:user/dev-9,IAMUser,PutObject,bucket-499c9618ce09,s3_bucket,us-west-2,True,4,15.200.194.40,low,dev,34,17.115.94.161,jenkins/2.414,corr-58dc7dd9524c4fc2
evt-484141e7dbf6,2024-06-12T14:47:45Z,arn:aws:iam::123456789012:user/dev-7,IAMUser,ListBuckets,vol-766cc96a680f,volume,ap-southeast-1,True,2,,low,cicd,67,232.211.26.52,terraform/1.5,corr-8504a6f831c84604
evt-0832e3d7a6ca,2024-06-08T10:28:09Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,AssumedRole,PutObject,i-7e9a3d34f1ef,spot_instance,ap-southeast-1,True,4,,medium,cicd,15,62.139.145.167,github-actions/2.0,corr-9c90a93429d24582
evt-23a2e5cffd16,2024-06-23T10:19:53Z,arn:aws:iam::123456789012:user/dev-5,IAMUser,AttachVolume,i-eb463fc4349d,ec2_instance,us-west-2,True,1,,low,analytics,6,239.67.242.89,jenkins/2.414,corr-ce3ff6ad9ad84c68
evt-da38a395f2d0,2024-06-20T13:19:39Z,arn:aws:iam::123456789012:user/dev-11,IAMUser,PutObject,i-d4a56ca99209,spot_instance,us-west-2,True,4,,medium,staging,20,4.191.251.104,aws-cli/2.13,corr-d40fed836c7547bf
evt-f7e64b9b7ab8,2024-06-25T21:00:16Z,arn:aws:iam::123456789012:user/dev-26,IAMUser,RunInstances,i-67f4b7fce0f0,spot_instance,eu-west-1,False,0,50.185.147.19,high,cicd,23,116.143.60.33,jenkins/2.414,corr-8671f31e61624f83
evt-bebf1473a16d,2024-06-18T14:54:57Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,AssumedRole,GetObject,i-8f9d169ac11e,ec2_instance,us-east-1,True,7,66.105.226.57,medium,dev,3,53.202.79.115,terraform/1.5,corr-44f834fed5bf4222
evt-ef387006c922,2024-06-25T11:39:57Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,AssumeRole,i-5bab7977ace8,ec2_instance,eu-west-1,True,4,,low,analytics,48,178.39.38.249,boto3/1.28,corr-a44de28bb95944f8
evt-38aca7214e86,2024-06-03T13:53:19Z,arn:aws:iam::123456789012:user/dev-6,IAMUser,ListBuckets,vol-8673d0ecda45,volume,us-west-2,True,5,213.6.62.250,medium,analytics,15,99.226.126.189,boto3/1.28,corr-9c90a93429d24582
evt-752b8dee54d1,2024-06-11T13:51:47Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,PutObject,vol-5fd99fcc7c21,volume,us-west-2,True,4,149.65.49.252,low,monitoring,45,122.160.53.207,github-actions/2.0,corr-2609821fbfe44d55
evt-01b10d5c7710,2024-06-25T15:41:33Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,AssumedRole,RunInstances,bucket-6650c4a5c4c9,s3_bucket,us-west-2,True,6,,high,analytics,19,159.48.221.170,github-actions/2.0,corr-66a44755d69e4a79
evt-01b96bd9a2a8,2024-06-21T00:48:04Z,arn:aws:iam::123456789012:user/dev-23,IAMUser,RunInstances,i-0a2a7bef54c6,spot_instance,us-west-2,False,0,100.172.207.186,high,staging,13,236.65.13.233,kubectl/1.28,corr-2e0c9ceade3648c2
evt-6a9ad494bbe6,2024-06-17T17:04:32Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,PutObject,i-85dbf8a07c44,spot_instance,ap-southeast-1,True,7,,low,staging,87,11.107.220.133,boto3/1.28,corr-e95036e7ce3a4cea
evt-5b932e4be523,2024-06-25T20:58:16Z,arn:aws:iam::123456789012:user/dev-26,IAMUser,RunInstances,i-e0c40c67f721,spot_instance,eu-west-1,False,0,13.148.196.222,high,monitoring,23,64.81.167.240,kubectl/1.28,corr-8671f31e61624f83
evt-5a815309d6e0,2024-06-20T13:31:35Z,arn:aws:iam::123456789012:user/dev-9,IAMUser,ListBuckets,sg-80be75cc8c51,security_group,us-east-1,True,3,,low,cicd,42,152.240.23.200,github-actions/2.0,corr-930d3374b41b48d4
evt-3add5872ee70,2024-06-01T17:34:07Z,arn:aws:iam::123456789012:role/ci-runner-1,AssumedRole,RunInstances,i-c27f273c679e,ec2_instance,us-west-2,True,2,36.62.6.16,low,staging,31,51.205.190.176,boto3/1.28,corr-b585f63b3d7e4a10
evt-80c9594240c5,2024-06-04T15:02:44Z,arn:aws:iam::123456789012:user/dev-14,IAMUser,RunInstances,bucket-cdc58222c334,s3_bucket,eu-west-1,True,6,,low,analytics,5,198.156.86.253,aws-cli/2.13,corr-64d1d74e99764a1f
evt-e0eb8fee6190,2024-06-12T14:48:43Z,arn:aws:iam::123456789012:user/dev-5,IAMUser,CreateVolume,i-550f01886679,ec2_instance,ap-southeast-1,True,1,52.106.131.76,medium,dev,67,83.218.195.84,aws-cli/2.13,corr-6b7b39dd19544dbe
evt-68a6bf9c6b78,2024-06-04T14:01:39Z,arn:aws:iam::123456789012:role/ci-runner-3,AssumedRole,PutObject,i-42f92c17cd4e,ec2_instance,eu-west-1,True,2,245.131.128.178,low,cicd,19,145.247.124.194,kubectl/1.28,corr-8f830d56f32b4acc
evt-4ab50be1dae8,2024-06-02T11:28:25Z,arn:aws:iam::123456789012:role/ci-runner-4,AssumedRole,RunInstances,i-7a9d0fe1bcb0,ec2_instance,eu-west-1,True,8,,low,cicd,38,131.57.58.69,jenkins/2.414,corr-7c1603f71c874ea7
evt-8ce557957213,2024-06-01T12:54:33Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,AttachVolume,i-4695ccc8b293,ec2_instance,us-west-2,True,3,,low,production,61,121.76.138.87,kubectl/1.28,corr-42e50d6020914ab2
evt-84ee9775de8c,2024-06-23T09:51:23Z,arn:aws:iam::123456789012:user/dev-7,IAMUser,TerminateInstances,bucket-2c86022ac94e,s3_bucket,ap-southeast-1,True,4,,low,cicd,5,3.175.61.253,aws-cli/2.13,corr-7c1603f71c874ea7
evt-d8e2d76bbfc1,2024-06-26T17:47:53Z,arn:aws:iam::123456789012:role/ci-runner-7,AssumedRole,TerminateInstances,bucket-cbc35077fe2e,s3_bucket,eu-west-1,True,4,85.175.124.53,medium,monitoring,53,233.127.113.156,aws-cli/2.13,corr-d40fed836c7547bf
evt-78494ca41fd4,2024-06-23T15:39:30Z,arn:aws:iam::123456789012:user/dev-14,IAMUser,PutObject,i-fc3724313dc2,ec2_instance,eu-west-1,True,3,,medium,dev,10,119.228.183.199,kubectl/1.28,corr-453bf738b708495f
evt-c115532c6681,2024-06-20T09:27:00Z,arn:aws:iam::123456789012:user/dev-1,IAMUser,GetObject,i-fc6599bd9dfa,ec2_instance,eu-west-1,True,5,,high,analytics,18,247.81.49.14,jenkins/2.414,corr-1be1c2ce546d4352
evt-a1a3a6b055a3,2024-06-27T00:08:18Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-33c3dd8987bc,spot_instance,ap-southeast-1,True,1,75.119.163.148,high,monitoring,20,210.164.121.78,github-actions/2.0,corr-a333f8c702f244ba
evt-fb0697836b39,2024-06-24T17:56:00Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,AssumedRole,AttachVolume,vol-82f310441c69,volume,ap-southeast-1,True,7,107.71.44.37,low,staging,17,122.171.33.239,terraform/1.5,corr-ce3ff6ad9ad84c68
evt-c65bf4aac8ad,2024-06-25T02:05:40Z,arn:aws:iam::123456789012:user/dev-25,IAMUser,RunInstances,i-8da2fd3d5d65,spot_instance,eu-west-1,False,0,136.176.217.191,high,monitoring,10,91.232.138.79,terraform/1.5,corr-16e18d34813746eb
evt-56bb8b2e9b25,2024-06-16T14:53:04Z,arn:aws:iam::123456789012:role/ci-runner-2,AssumedRole,GetObject,vol-763a617cb44a,volume,us-east-1,True,3,,low,analytics,7,232.157.49.117,aws-cli/2.13,corr-b3e8603ca2484770
evt-d09cccef8672,2024-06-27T09:36:50Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,TerminateInstances,vol-be29b994ff39,volume,us-east-1,True,7,,high,dev,4,78.49.39.170,boto3/1.28,corr-82957f71b5f14071
evt-1e3ab139006c,2024-06-25T20:48:16Z,arn:aws:iam::123456789012:user/dev-26,IAMUser,AssumeRole,i-847f3877d5ab,ec2_instance,eu-west-1,True,8,52.22.102.227,high,production,19,239.158.203.254,terraform/1.5,corr-8671f31e61624f83
evt-80a4ff79a702,2024-06-24T17:43:04Z,arn:aws:iam::123456789012:user/dev-1,IAMUser,CreateSecurityGroup,i-bbac36f028d7,ec2_instance,us-west-2,True,6,,medium,analytics,6,204.148.149.67,aws-cli/2.13,corr-43ad17752156498c
evt-ab0d4026054c,2024-06-12T02:34:59Z,arn:aws:iam::123456789012:user/dev-30,IAMUser,RunInstances,i-b9473880da92,spot_instance,us-east-1,False,0,,high,monitoring,25,105.243.244.167,boto3/1.28,corr-61869e7743914800
evt-d4f2c247b0a3,2024-06-30T17:48:06Z,arn:aws:iam::123456789012:user/dev-9,IAMUser,CreateVolume,vol-4fc87f1d664c,volume,eu-west-1,True,4,,low,staging,15,162.162.208.203,kubectl/1.28,corr-30158c8b69c64e73
evt-e4b2639648d7,2024-06-04T12:12:33Z,arn:aws:iam::123456789012:user/dev-6,IAMUser,PutObject,vol-7873a7d01af8,volume,us-east-1,True,6,,low,staging,9,57.33.142.167,kubectl/1.28,corr-d40fed836c7547bf
evt-5e065cdb2a25,2024-06-10T20:26:29Z,arn:aws:iam::123456789012:user/dev-5,IAMUser,GetObject,bucket-d08fc7ae2542,s3_bucket,eu-west-1,True,5,,medium,production,28,202.33.232.90,kubectl/1.28,corr-c0e3f3cbafb04ba9
evt-702690b5b6c4,2024-06-12T09:41:11Z,arn:aws:iam::123456789012:user/dev-11,IAMUser,AttachVolume,i-11212b6bd0d0,ec2_instance,us-east-1,True,2,155.77.91.110,low,monitoring,38,154.92.217.39,terraform/1.5,corr-44f834fed5bf4222
evt-467c2b3a776a,2024-06-19T13:14:19Z,arn:aws:iam::123456789012:user/dev-9,IAMUser,ListBuckets,bucket-b72eff443623,s3_bucket,us-east-1,True,7,,low,dev,29,36.104.168.237,aws-cli/2.13,corr-5e1fb5ed8e004b42
evt-4d5efeceeb2c,2024-06-25T10:31:26Z,arn:aws:iam::123456789012:user/dev-1,IAMUser,GetObject,i-16e9f9e6ab8e,spot_instance,us-west-2,True,8,,medium,analytics,17,79.97.67.80,boto3/1.28,corr-ad387fc91b0e4178
evt-e86a56433478,2024-06-24T16:21:01Z,arn:aws:iam::123456789012:user/dev-2,IAMUser,AssumeRole,i-eacaebbf1be6,ec2_instance,us-west-2,True,4,62.25.37.62,high,monitoring,25,22.173.47.67,jenkins/2.414,corr-e2110e9c6f62439b
evt-fafb9b8dc0b8,2024-06-06T14:27:09Z,arn:aws:iam::123456789012:user/dev-10,IAMUser,PutObject,i-e4b476606672,ec2_instance,eu-west-1,True,4,,low,cicd,16,244.184.203.97,aws-cli/2.13,corr-d40fed836c7547bf
evt-2208c6f8f47e,2024-06-09T09:33:09Z,arn:aws:iam::123456789012:role/ci-runner-2,AssumedRole,RunInstances,vol-bd769f63e451,volume,us-west-2,True,5,160.13.146.125,low,production,56,130.39.142.65,boto3/1.28,corr-56a01c07bd7d4a9b
evt-f933a2e525ac,2024-06-05T14:26:40Z,arn:aws:iam::123456789012:user/dev-1,IAMUser,ListBuckets,vol-c23ff1ee674d,volume,us-east-1,True,2,86.180.32.168,medium,production,57,54.185.101.253,jenkins/2.414,corr-e90c028438174fed
evt-05635221a660,2024-06-03T14:03:18Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,GetObject,bucket-d8662f14d004,s3_bucket,us-west-2,True,1,,medium,cicd,68,119.174.155.215,terraform/1.5,corr-d0feadf2383e463e
evt-721a35c7bac0,2024-06-20T16:26:24Z,arn:aws:iam::123456789012:role/ci-runner-7,AssumedRole,ListBuckets,bucket-6e9611db2962,s3_bucket,eu-west-1,True,2,,low,dev,52,203.95.183.63,kubectl/1.28,corr-cb5b6a4382964856
evt-5cd5ec7614a4,2024-06-23T11:38:01Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,PutObject,i-5035c754a34d,ec2_instance,eu-west-1,True,2,,high,cicd,13,71.64.67.64,aws-cli/2.13,corr-7c1603f71c874ea7
evt-2e03277f1ad9,2024-06-16T11:16:09Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,PutObject,vol-e9ae0fcc6f6a,volume,us-east-1,True,2,,low,analytics,26,62.240.17.83,terraform/1.5,corr-2e8c56f31a534973
evt-81b442b4bbba,2024-06-28T03:51:06Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-49fd3bc86c39,spot_instance,eu-west-1,False,0,206.70.128.14,high,analytics,10,224.190.52.183,kubectl/1.28,corr-846a584936214008
evt-0f2deb136775,2024-06-27T00:16:18Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-544142ec9ce9,spot_instance,ap-southeast-1,False,0,50.129.181.69,high,cicd,9,96.207.235.145,aws-cli/2.13,corr-a333f8c702f244ba
evt-caf76561c363,2024-06-17T15:30:26Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,GetObject,bucket-a744474b8f21,s3_bucket,us-west-2,True,8,,low,dev,75,87.77.18.83,github-actions/2.0,corr-f227351729f14a6a
evt-cd862f4ae916,2024-06-12T09:08:44Z,arn:aws:iam::123456789012:user/dev-14,IAMUser,GetObject,bucket-af8772847c58,s3_bucket,us-east-1,True,6,126.144.170.163,high,production,80,20.47.57.137,github-actions/2.0,corr-7bc603e787884d41
evt-5478fe24af81,2024-06-03T10:17:30Z,arn:aws:iam::123456789012:user/dev-14,IAMUser,RunInstances,i-f4ad226a9ec3,ec2_instance,us-west-2,True,7,,low,monitoring,9,187.6.51.97,boto3/1.28,corr-44f834fed5bf4222
evt-a2225efcf057,2024-06-19T11:46:18Z,arn:aws:iam::123456789012:user/dev-14,IAMUser,TerminateInstances,vol-60a296091ec3,volume,us-east-1,True,6,69.107.203.179,low,dev,15,253.86.251.1,aws-cli/2.13,corr-fe590033c62a4961
evt-ec4e738f1f14,2024-06-27T11:31:31Z,arn:aws:iam::123456789012:user/dev-5,IAMUser,TerminateInstances,bucket-5d6af7bbf11f,s3_bucket,us-west-2,True,2,229.9.15.209,low,monitoring,5,104.108.18.142,jenkins/2.414,corr-453bf738b708495f
evt-6b4a797b2c4c,2024-06-23T10:06:57Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,AssumedRole,GetObject,bucket-3d6f1630ef0c,s3_bucket,us-east-1,True,6,59.83.202.163,low,monitoring,39,154.211.146.56,terraform/1.5,corr-35bf61c1e4974fd9
evt-180f73140ff9,2024-06-18T09:39:55Z,arn:aws:iam::123456789012:role/ci-runner-7,AssumedRole,GetObject,bucket-e66196c78505,s3_bucket,ap-southeast-1,True,7,,high,monitoring,87,116.121.251.157,kubectl/1.28,corr-5e62c38afd5841be
evt-27e98c34e347,2024-06-12T09:16:45Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,ListBuckets,i-2984ffd95817,ec2_instance,ap-southeast-1,True,7,198.50.216.177,medium,monitoring,55,226.179.251.7,jenkins/2.414,corr-cab585e625444e81
evt-69358a04a296,2024-06-28T03:48:36Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-68e79d9c1938,spot_instance,eu-west-1,False,0,172.47.216.131,high,dev,9,93.158.92.244,aws-cli/2.13,corr-846a584936214008
evt-c491f72a10d6,2024-06-14T14:16:01Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,GetObject,i-545d9b8f9732,spot_instance,eu-west-1,True,8,64.197.216.103,low,production,40,236.154.159.45,terraform/1.5,corr-d4d5d6296de04640
evt-c7b1f86fbeda,2024-06-23T13:39:49Z,arn:aws:iam::123456789012:user/dev-11,IAMUser,CreateVolume,bucket-713b5f2efe49,s3_bucket,us-east-1,True,4,,low,production,6,93.132.95.141,terraform/1.5,corr-8f830d56f32b4acc
evt-a0fea295f539,2024-06-25T21:04:46Z,arn:aws:iam::123456789012:user/dev-26,IAMUser,CreateSecurityGroup,sg-a4b33931519d,security_group,eu-west-1,False,0,185.194.75.211,high,analytics,6,9.56.97.5,boto3/1.28,corr-8671f31e61624f83
evt-3c016541ed1d,2024-06-19T11:51:43Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,AssumedRole,CreateVolume,vol-055606cbd6e8,volume,eu-west-1,True,1,91.72.96.215,high,cicd,10,80.89.251.10,jenkins/2.414,corr-b585f63b3d7e4a10
evt-a78dffb4f968,2024-06-01T10:03:02Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,PutObject,bucket-54b74e70b88e,s3_bucket,ap-southeast-1,True,2,,low,staging,8,43.218.129.178,kubectl/1.28,corr-d40fed836c7547bf
evt-07f085a608cb,2024-06-02T12:13:29Z,arn:aws:iam::123456789012:role/ci-runner-2,AssumedRole,CreateVolume,bucket-2a781dfe3d8c,s3_bucket,us-east-1,True,2,,medium,dev,66,145.201.102.73,jenkins/2.414,corr-7bbadc1ed0ab4abe
evt-8fef92425d22,2024-06-29T12:00:57Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,AssumedRole,RunInstances,i-f12637ea92db,ec2_instance,ap-southeast-1,True,1,77.161.9.54,high,monitoring,20,85.181.33.249,github-actions/2.0,corr-d65c79f9ed91428d
evt-fdb8171b00d7,2024-06-13T14:11:32Z,arn:aws:iam::123456789012:user/dev-1,IAMUser,CreateVolume,bucket-65d2dc1d4910,s3_bucket,eu-west-1,True,4,251.216.163.198,low,dev,13,240.64.113.28,github-actions/2.0,corr-fe590033c62a4961
evt-d72d92c69139,2024-06-17T17:47:22Z,arn:aws:iam::123456789012:user/dev-4,IAMUser,TerminateInstances,vol-671903a40df6,volume,eu-west-1,True,2,,low,monitoring,15,144.11.20.64,kubectl/1.28,corr-64d1d74e99764a1f
evt-c3cc0c2a60a4,2024-06-17T13:49:14Z,arn:aws:iam::123456789012:user/dev-13,IAMUser,PutObject,i-fe48b8c36eed,ec2_instance,us-west-2,True,8,74.230.80.237,medium,staging,55,74.1.171.196,kubectl/1.28,corr-9511390d3c574e1a
evt-5b00e6b04fad,2024-06-25T21:01:46Z,arn:aws:iam::123456789012:user/dev-26,IAMUser,RunInstances,i-92002c92d4c3,spot_instance,eu-west-1,True,5,130.250.153.122,high,production,21,85.56.213.150,terraform/1.5,corr-8671f31e61624f83
evt-d135e36229ec,2024-06-28T11:01:07Z,arn:aws:iam::123456789012:role/ci-runner-7,AssumedRole,PutObject,i-4960b83dcba0,spot_instance,ap-southeast-1,True,5,,low,production,20,100.213.160.248,kubectl/1.28,corr-66a44755d69e4a79
evt-0374dda4a73a,2024-06-29T15:08:20Z,arn:aws:iam::123456789012:user/dev-11,IAMUser,PutObject,bucket-aa98e05401db,s3_bucket,eu-west-1,True,8,,high,analytics,40,88.107.235.246,terraform/1.5,corr-9be3c4d9dfff4542
evt-9c911e6f16e2,2024-06-25T00:23:27Z,arn:aws:iam::123456789012:user/dev-30,IAMUser,RunInstances,i-1673665250b5,spot_instance,ap-southeast-1,False,0,,high,staging,13,243.108.70.196,terraform/1.5,corr-4cf56a506796438b
evt-a8504bc8579f,2024-06-09T15:48:24Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,AssumedRole,PutObject,bucket-6fb5251aa7f1,s3_bucket,ap-southeast-1,True,7,131.142.75.197,low,cicd,57,32.128.250.128,aws-cli/2.13,corr-82957f71b5f14071
evt-d341b02b10df,2024-06-03T11:21:53Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,ListBuckets,bucket-4142582d2cc2,s3_bucket,eu-west-1,True,4,225.70.61.7,low,staging,23,147.95.100.115,aws-cli/2.13,corr-25297050f3e7440d
evt-4b18acc27caa,2024-06-17T09:07:22Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,AttachVolume,bucket-ab19f5c1b03d,s3_bucket,us-west-2,True,6,,low,monitoring,14,3.222.245.75,github-actions/2.0,corr-2ffb2a1f1b45405c
evt-ce5ec6cd6373,2024-06-07T15:01:36Z,arn:aws:iam::123456789012:user/dev-9,IAMUser,AssumeRole,vol-2183008a4fc3,volume,us-west-2,True,2,110.175.152.43,medium,staging,82,242.214.246.122,terraform/1.5,corr-e5f96e3d1e7240c1
evt-eef1e302fa0b,2024-06-30T13:02:55Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,GetObject,i-d7424c3863cc,spot_instance,us-east-1,True,6,230.58.11.208,medium,staging,25,63.38.90.96,aws-cli/2.13,corr-f17139bd050f4ccc
evt-ff509180f040,2024-06-27T11:01:47Z,arn:aws:iam::123456789012:role/ci-runner-7,AssumedRole,GetObject,i-15c4f0abbeeb,ec2_instance,eu-west-1,True,4,247.99.150.115,medium,staging,17,20.95.88.189,github-actions/2.0,corr-453bf738b708495f
evt-de66611df32a,2024-06-01T10:25:31Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,AssumedRole,PutObject,i-0b833b2a8af3,spot_instance,eu-west-1,True,4,,high,monitoring,84,133.78.110.222,aws-cli/2.13,corr-b9811d10593c4074
evt-0ae0409e2c9c,2024-06-23T15:35:57Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,TerminateInstances,bucket-21ed31b619f3,s3_bucket,us-east-1,True,6,,medium,analytics,30,187.81.193.141,kubectl/1.28,corr-d65c79f9ed91428d
evt-7e1ba7f948ef,2024-06-15T16:21:59Z,arn:aws:iam::123456789012:user/dev-7,IAMUser,ListBuckets,i-72f2ef902e31,ec2_instance,ap-southeast-1,True,4,195.160.159.182,low,cicd,42,40.54.66.57,github-actions/2.0,corr-5e3c686ec00542a1
evt-0dbba30d8a8d,2024-06-04T14:12:02Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,AssumedRole,PutObject,bucket-eba02df5b39c,s3_bucket,eu-west-1,True,6,47.197.180.82,low,cicd,24,124.211.170.36,kubectl/1.28,corr-44f834fed5bf4222
evt-c86b87a63d39,2024-06-25T10:25:11Z,arn:aws:iam::123456789012:role/ci-runner-2,AssumedRole,TerminateInstances,bucket-f6709446083f,s3_bucket,us-east-1,True,3,181.145.213.178,low,cicd,15,33.105.73.164,github-actions/2.0,corr-b3e8603ca2484770
evt-1dae251ce74d,2024-06-18T13:28:26Z,arn:aws:iam::123456789012:role/ci-runner-4,AssumedRole,ListBuckets,bucket-613bd963922f,s3_bucket,ap-southeast-1,True,4,,low,monitoring,16,108.112.44.61,github-actions/2.0,corr-44f834fed5bf4222
evt-fb559cef768f,2024-06-12T16:52:43Z,arn:aws:iam::123456789012:user/dev-9,IAMUser,CreateVolume,bucket-8cda8092247c,s3_bucket,ap-southeast-1,True,5,183.39.1.221,medium,staging,12,38.163.75.100,github-actions/2.0,corr-44f834fed5bf4222
evt-c60715c817ad,2024-06-01T09:32:58Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,AssumedRole,RunInstances,i-92983ae015c5,ec2_instance,us-east-1,True,1,,medium,monitoring,6,97.136.248.122,aws-cli/2.13,corr-fe590033c62a4961
evt-9680f84ee01b,2024-06-14T15:05:35Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,AssumedRole,TerminateInstances,vol-e3bc423a2751,volume,us-west-2,True,2,,low,monitoring,20,234.3.217.180,boto3/1.28,corr-2ffb2a1f1b45405c
evt-fb4d57ff71e4,2024-06-29T12:05:30Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,AssumedRole,GetObject,bucket-38e7c273a7d1,s3_bucket,us-east-1,True,8,,low,dev,4,91.150.148.43,kubectl/1.28,corr-56a01c07bd7d4a9b
evt-f56927651ca5,2024-06-12T02:42:29Z,arn:aws:iam::123456789012:user/dev-30,IAMUser,CreateSecurityGroup,sg-5d7964bb794e,security_group,us-east-1,True,2,136.185.39.235,high,monitoring,6,16.103.76.43,aws-cli/2.13,corr-61869e7743914800
evt-0ad91702d85f,2024-06-24T12:31:34Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,GetObject,vol-0fd9ac64e4be,volume,us-west-2,True,7,,high,analytics,51,254.178.200.101,kubectl/1.28,corr-fe590033c62a4961
