event_id,timestamp,namespace,pod_name,event_type,controller_owner,service_account,image_name,privileged,host_network,public_exposure,node_port,ttl_minutes,labels_present,cpu_request,memory_request,correlation_id
k8s-b935f2917a5e,2024-06-23T11:55:22Z,dev,analytics-dev-da448f,PodDeleted,Job,debug-sa,golang:1.21,False,False,False,0,5,True,378m,2043Mi,corr-e4c32c8a3b1a4969
k8s-8ada1d1b6a1c,2024-06-06T15:56:41Z,staging,scanner-sta-03b796,ServiceCreated,StatefulSet,debug-sa,redis:7,False,False,False,0,31,True,1690m,3508Mi,corr-ea6fdf5c3e0a43aa
k8s-7b32db7e6b42,2024-06-27T15:55:01Z,cicd,test-runner-cic-7ca306,ConfigMapCreated,CronJob,analytics-sa,redis:7,False,False,False,0,58,True,513m,199Mi,corr-c01e5813e9514256
k8s-78864b9434b3,2024-06-27T17:25:52Z,dev,linter-dev-09750b,PodCreated,None,deploy-sa,custom-app:v2.1,False,False,False,0,36,True,1696m,1309Mi,corr-f6cedc68dc9b404c
k8s-28751c67e1f3,2024-06-16T17:02:19Z,monitoring,test-runner-mon-29dbee,PodDeleted,HPA,ci-runner,ci-runner:latest,False,False,False,0,5,True,573m,455Mi,corr-db98f366db2f46fa
k8s-16d5226369ec,2024-06-25T11:14:16Z,monitoring,builder-mon-c9da6e,PodDeleted,StatefulSet,ci-runner,python:3.11-slim,False,False,False,0,12,True,1557m,2364Mi,corr-06bd42db0ff44eba
k8s-afe518ba5477,2024-06-15T09:09:23Z,cicd,builder-cic-0a72fa,PodDeleted,Job,deploy-sa,python:3.11-slim,False,False,False,0,10,True,703m,485Mi,corr-b87318f0d223435f
k8s-3eb82fec1e66,2024-06-02T11:32:11Z,dev,db-migrate-dev-e4f17a,ServiceCreated,Job,default,redis:7,False,False,False,0,7,True,888m,3788Mi,corr-85c270355e0f462e
k8s-e124ab33344f,2024-06-06T17:45:14Z,staging,batch-sta-cbea36,ClusterRoleBindingCreated,Job,ci-runner,custom-app:v2.1,False,False,False,0,79,True,995m,3038Mi,corr-d7e3bb30a3fd4c73
k8s-03858c85431f,2024-06-03T17:26:41Z,staging,api-sta-3b9c7e,ServiceCreated,Deployment,ci-runner,python:3.11-slim,False,False,False,0,51,True,987m,2099Mi,corr-fd898ee6068d4ac7
k8s-89439fa237d1,2024-06-10T17:17:04Z,monitoring,scanner-mon-d81dec,SecretMounted,HPA,debug-sa,prometheus:v2.45,False,False,False,0,26,True,868m,2923Mi,corr-564db3cf48784645
k8s-a1e1e393b226,2024-06-10T13:45:33Z,analytics,api-ana-7faad5,PodDeleted,Deployment,default,ci-runner:latest,False,False,False,0,5,True,484m,2746Mi,corr-c06211734c454927
k8s-6b78cd225363,2024-06-19T10:13:57Z,monitoring,api-mon-7531b0,DeploymentCreated,Job,ci-runner,nginx:1.25,False,False,False,0,38,True,699m,2189Mi,corr-5ab5781085974e0c
k8s-6db325edc8ce,2024-06-17T16:14:15Z,staging,cache-sta-46c977,ServiceCreated,HPA,analytics-sa,grafana:10.0,False,False,False,0,19,True,841m,1609Mi,corr-0367cfe677984f3a
k8s-bacc76a393d7,2024-06-07T09:16:40Z,production,worker-pro-fbdbeb,DeploymentCreated,Job,ci-runner,redis:7,False,False,False,0,34,True,1149m,2880Mi,corr-9a3133210ba443df
k8s-1b230caadd31,2024-06-30T09:26:26Z,dev,linter-dev-f4da45,SecretMounted,Job,monitor-sa,grafana:10.0,False,False,False,0,40,True,1040m,314Mi,corr-1000bd5c5159449a
k8s-796b36159ad8,2024-06-27T10:36:07Z,cicd,builder-cic-d30ed5,PodDeleted,CronJob,monitor-sa,prometheus:v2.45,False,False,False,0,29,True,1346m,1809Mi,corr-49c4fa80ee8146e2
k8s-35caa82b7530,2024-06-10T13:56:58Z,dev,builder-dev-53151e,PodDeleted,Deployment,default,ci-runner:latest,False,False,False,0,67,True,654m,2148Mi,corr-6beae278bdee4f9f
k8s-c52e333e48b4,2024-06-27T12:49:49Z,dev,test-runner-dev-146699,DeploymentCreated,Deployment,ci-runner,redis:7,False,False,False,0,66,True,556m,2885Mi,corr-8a4c001729b94c35
k8s-76b3a170546e,2024-06-16T12:21:05Z,production,linter-pro-a93c78,RoleBindingCreated,HPA,debug-sa,ubuntu:22.04,False,False,False,0,22,True,362m,3995Mi,corr-0150b480ea244529
k8s-001142e1f2af,2024-06-09T11:55:33Z,production,builder-pro-edc1b0,DeploymentCreated,Deployment,analytics-sa,python:3.11-slim,False,False,False,0,55,True,1926m,1179Mi,corr-213614989ada491e
k8s-6d112efde2bf,2024-06-05T15:04:09Z,cicd,cache-cic-bbf63d,PodDeleted,DaemonSet,debug-sa,ci-runner:latest,False,False,False,0,25,True,1871m,3245Mi,corr-0af95fd9bef94d33
k8s-dce41492379b,2024-06-25T15:50:01Z,staging,test-runner-sta-581198,PodDeleted,HPA,analytics-sa,nginx:1.25,False,False,False,0,9,True,1130m,511Mi,corr-c92f849f0dc04767
k8s-dcab211b25b6,2024-06-25T13:57:23Z,production,worker-pro-d59a86,RoleBindingCreated,HPA,admin-sa,node:20-alpine,False,False,False,0,20,True,470m,902Mi,corr-82d5287519e74410
k8s-ba07abc3639c,2024-06-18T16:16:10Z,production,cache-pro-c84135,SecretMounted,Job,monitor-sa,ubuntu:22.04,False,False,False,0,17,True,240m,2069Mi,corr-ef37b6c807134441
k8s-edae4342e4e9,2024-06-08T14:08:34Z,dev,worker-dev-6699dc,ClusterRoleBindingCreated,Deployment,analytics-sa,redis:7,False,False,False,0,19,True,525m,3090Mi,corr-5900cbaf401549c5
k8s-fc267b004c5f,2024-06-19T15:37:57Z,monitoring,api-mon-cdf7a8,PodDeleted,HPA,ci-runner,custom-app:v2.1,False,False,False,0,8,True,1679m,1862Mi,corr-a15c8882bd29411a
k8s-26f21a6e2e2b,2024-06-09T09:20:10Z,staging,api-sta-706738,PodCreated,None,ci-runner,node:20-alpine,False,False,False,0,27,True,575m,3687Mi,corr-e0bd207c7a9448f4
k8s-23c9439b8520,2024-06-19T12:50:26Z,staging,analytics-sta-b744c1,PodDeleted,Deployment,deploy-sa,prometheus:v2.45,False,False,False,0,30,True,1200m,237Mi,corr-73fd0fdc1bda48f6
k8s-74772f1d0303,2024-06-18T11:41:56Z,cicd,scanner-cic-192211,PodCreated,HPA,ci-runner,golang:1.21,False,False,False,0,12,True,1356m,3854Mi,corr-cd7f447ff94c4408
k8s-d277cea33180,2024-06-15T15:16:07Z,cicd,builder-cic-2b9b7a,PodCreated,HPA,deploy-sa,grafana:10.0,False,False,False,0,57,True,785m,2901Mi,corr-9524e3e06abf4720
k8s-ad1f4a6d0d17,2024-06-19T15:54:47Z,production,test-runner-pro-a449a6,DeploymentCreated,Job,analytics-sa,python:3.11-slim,False,False,False,0,10,True,1263m,496Mi,corr-4cb88940c9d04ebe
k8s-d7557c478c4e,2024-06-21T16:47:42Z,staging,api-sta-a8cae3,ClusterRoleBindingCreated,Job,admin-sa,custom-app:v2.1,False,False,False,0,40,True,815m,624Mi,corr-de697dd37ac64b19
k8s-fdef892fba20,2024-06-03T03:41:17Z,analytics,test-runner-ana-6000c3,PodCreated,None,admin-sa,grafana:10.0,True,True,True,32741,12,True,672m,2345Mi,corr-26d2b5b4a08649dc
k8s-eac1ffa5229e,2024-06-02T10:04:22Z,staging,builder-sta-3b4fbb,PodCreated,HPA,ci-runner,golang:1.21,False,False,False,0,5,True,1037m,4084Mi,corr-6152d27d1b4446de
k8s-4ae64f8e7513,2024-06-12T11:23:51Z,production,db-migrate-pro-b5d34f,PodDeleted,CronJob,admin-sa,ubuntu:22.04,False,False,False,0,11,True,370m,559Mi,corr-b3a0784d851c46a7
k8s-cd72fc533328,2024-06-05T09:23:40Z,dev,db-migrate-dev-8ce06b,SecretMounted,Deployment,admin-sa,ubuntu:22.04,False,False,False,0,85,True,1240m,4070Mi,corr-9c77bdc482e042fc
k8s-45ccaba18c57,2024-06-01T10:51:57Z,analytics,db-migrate-ana-1172f1,DeploymentCreated,Job,analytics-sa,grafana:10.0,False,False,False,0,66,True,587m,1678Mi,corr-cbef3b11d8254e8b
k8s-d1d790f318c7,2024-06-26T14:53:03Z,dev,worker-dev-b7b213,PodDeleted,HPA,monitor-sa,ubuntu:22.04,False,False,False,0,4,True,1424m,2842Mi,corr-b20df66b37cd414f
k8s-48335ee9905b,2024-06-02T11:45:16Z,staging,worker-sta-4308c1,ClusterRoleBindingCreated,CronJob,debug-sa,ci-runner:latest,False,False,False,0,58,True,744m,2099Mi,corr-e5fecf72f4cc4529
k8s-d5d6509f6065,2024-06-06T10:21:29Z,production,analytics-pro-5b0ca3,DeploymentCreated,CronJob,analytics-sa,custom-app:v2.1,False,False,False,0,46,True,685m,607Mi,corr-2bf358c2bd0b43cb
k8s-fce5dc600976,2024-06-13T14:21:58Z,production,db-migrate-pro-24bf39,ClusterRoleBindingCreated,None,admin-sa,golang:1.21,True,True,False,0,14,True,1767m,1487Mi,corr-d0bed72034ae436f
k8s-8cba18a7c724,2024-06-28T10:37:13Z,production,api-pro-8842fa,SecretMounted,None,admin-sa,nginx:1.25,True,False,False,0,9,True,1693m,3437Mi,corr-6e85697a883d498e
k8s-ee46b5f768ce,2024-06-17T14:55:28Z,monitoring,batch-mon-f92274,PodCreated,Job,ci-runner,ci-runner:latest,False,False,False,0,14,True,193m,276Mi,corr-4af28ed61db54104
k8s-c1bda495c0cf,2024-06-08T13:10:54Z,monitoring,linter-mon-c39753,PodDeleted,StatefulSet,ci-runner,grafana:10.0,False,False,False,0,3,True,1467m,725Mi,corr-6dc2a080c2a446dc
k8s-d67ead3629ba,2024-06-16T15:32:15Z,dev,worker-dev-e573db,RoleBindingCreated,None,admin-sa,redis:7,False,False,False,0,47,True,216m,3665Mi,corr-a1902332675243a7
k8s-f9ca4e06984e,2024-06-04T22:18:56Z,staging,analytics-sta-1d76d9,PodDeleted,Deployment,default,prometheus:v2.45,False,False,False,0,4,True,872m,3152Mi,corr-10b7928de47046be
k8s-ac3fdd28c0ef,2024-06-26T17:25:46Z,production,api-pro-5c08c8,ClusterRoleBindingCreated,Deployment,default,node:20-alpine,False,False,False,0,48,True,534m,2227Mi,corr-fe0f10dd20734de8
k8s-40011e7d98d8,2024-06-01T12:05:55Z,monitoring,cache-mon-7c41ac,RoleBindingCreated,Job,analytics-sa,ci-runner:latest,False,False,False,0,75,True,261m,3113Mi,corr-078d74baa75b45ea
k8s-16ca482e359b,2024-06-03T12:10:23Z,analytics,linter-ana-b5d320,ServiceCreated,CronJob,deploy-sa,grafana:10.0,False,False,False,0,56,True,1964m,2276Mi,corr-9db0a302f78044b1
k8s-82eaaff80c53,2024-06-27T14:18:41Z,staging,batch-sta-fd980d,DeploymentCreated,HPA,admin-sa,python:3.11-slim,False,False,False,0,46,True,957m,1933Mi,corr-ed1bd65d8c39433a
k8s-afda0468ebf3,2024-06-16T09:12:10Z,production,analytics-pro-82bb9f,PodDeleted,None,admin-sa,python:3.11-slim,True,False,True,31204,3,True,1859m,2806Mi,corr-039ea45a769b468e
k8s-96468aa96241,2024-06-29T17:16:02Z,dev,scanner-dev-79eb00,DeploymentCreated,Deployment,debug-sa,ubuntu:22.04,False,False,False,0,63,True,1858m,2964Mi,corr-e21330376e21445c
k8s-d2d16700300d,2024-06-17T12:36:41Z,production,test-runner-pro-be87cc,PodDeleted,Job,ci-runner,nginx:1.25,False,False,False,0,59,True,1764m,340Mi,corr-0e88070207ac4350
k8s-af058d4a5370,2024-06-19T11:10:35Z,dev,test-runner-dev-462a5b,PodDeleted,Job,monitor-sa,node:20-alpine,False,False,False,0,11,True,1374m,2080Mi,corr-72f2faff6cc946ba
k8s-51504340cda5,2024-06-27T15:02:58Z,cicd,analytics-cic-20a502,DeploymentCreated,Job,ci-runner,grafana:10.0,False,False,False,0,51,True,955m,3040Mi,corr-1cdac4902af645de
k8s-03d9af2cc74a,2024-06-13T14:19:54Z,monitoring,linter-mon-945939,ConfigMapCreated,Job,monitor-sa,prometheus:v2.45,False,False,False,0,15,True,533m,2548Mi,corr-62b8f308af244745
k8s-cef282872eff,2024-06-20T13:46:28Z,staging,api-sta-ea3308,PodCreated,None,admin-sa,redis:7,False,False,False,0,43,True,656m,1078Mi,corr-6f4b9432b0a34767
k8s-baff7e2a3ade,2024-06-17T10:01:32Z,production,worker-pro-a500d4,RoleBindingCreated,HPA,analytics-sa,ubuntu:22.04,False,False,False,0,57,True,191m,838Mi,corr-011608219df745e8
k8s-d9c25dba5fd9,2024-06-05T11:52:16Z,analytics,api-ana-6925ed,SecretMounted,Job,debug-sa,grafana:10.0,False,False,False,0,44,True,898m,940Mi,corr-1a3ba54816ec45f3
k8s-e8e5737db573,2024-06-23T17:27:16Z,dev,analytics-dev-9fa483,PodDeleted,Deployment,monitor-sa,node:20-alpine,False,False,False,0,77,True,1272m,1461Mi,corr-0dc4f3244e2b40a5
k8s-9aee8a4e7309,2024-06-15T14:57:47Z,analytics,cache-ana-e10e16,PodCreated,HPA,default,grafana:10.0,False,False,False,0,12,True,499m,619Mi,corr-66dc4abc1ef34f67
k8s-e063ed6a36cc,2024-06-12T15:22:57Z,staging,scanner-sta-3d1400,PodCreated,CronJob,ci-runner,nginx:1.25,False,False,False,0,15,True,1161m,3304Mi,corr-3b8f1842362d4216
k8s-726f282a1b5d,2024-06-14T14:01:39Z,production,api-pro-804926,PodDeleted,CronJob,ci-runner,ubuntu:22.04,False,False,False,0,11,True,920m,3480Mi,corr-e68f48e682804578
k8s-5615e3639e5f,2024-06-15T15:31:19Z,analytics,cache-ana-7d0fab,PodCreated,Deployment,monitor-sa,custom-app:v2.1,False,False,False,0,19,True,1065m,2184Mi,corr-e8015f53be9b4ab5
k8s-fd6688cc5ec2,2024-06-18T17:25:56Z,staging,linter-sta-4df6ba,ServiceCreated,Job,default,nginx:1.25,False,False,False,0,10,True,1947m,3264Mi,corr-8d6a37e0c7854b6a
k8s-4f18bb9db59a,2024-06-11T10:13:49Z,cicd,linter-cic-8ca148,PodDeleted,None,admin-sa,custom-app:v2.1,True,False,False,0,7,True,1682m,3934Mi,corr-80cf774f8d334c2e
k8s-25b80d86ac4f,2024-06-21T17:00:55Z,analytics,linter-ana-b4a54c,DeploymentCreated,HPA,analytics-sa,nginx:1.25,False,False,False,0,47,True,795m,259Mi,corr-84cac3a417e04987
k8s-aaa51f538790,2024-06-30T13:44:08Z,monitoring,cache-mon-04723e,DeploymentCreated,CronJob,debug-sa,nginx:1.25,False,False,False,0,22,True,1083m,754Mi,corr-93f5bed887134078
k8s-db92ed35c7e5,2024-06-13T11:14:16Z,production,scanner-pro-d33865,PodCreated,Job,monitor-sa,redis:7,False,False,False,0,3,True,697m,3174Mi,corr-fa612d3443c94255
k8s-4fc896c14265,2024-06-08T11:15:47Z,monitoring,batch-mon-a9c0aa,PodDeleted,Deployment,monitor-sa,node:20-alpine,False,False,False,0,53,True,249m,875Mi,corr-4b567c0fa4a94605
k8s-e79cb4986512,2024-06-02T12:10:02Z,staging,builder-sta-fe03a0,ClusterRoleBindingCreated,Deployment,deploy-sa,python:3.11-slim,False,False,False,0,49,True,1664m,1868Mi,corr-5f9174234b3947e9
k8s-05113f3db8ad,2024-06-21T15:29:20Z,production,batch-pro-ff310b,PodCreated,HPA,admin-sa,prometheus:v2.45,False,False,False,0,7,True,1759m,698Mi,corr-0ff08e88fc9b4843
k8s-b7371ffcbd6f,2024-06-15T09:42:35Z,staging,analytics-sta-121a65,PodDeleted,HPA,deploy-sa,redis:7,False,False,False,0,15,True,1513m,1556Mi,corr-2039297ed75247b2
k8s-911749cd5777,2024-06-30T15:51:05Z,monitoring,worker-mon-a64603,ClusterRoleBindingCreated,Deployment,analytics-sa,nginx:1.25,False,False,False,0,13,True,1681m,1861Mi,corr-6f971495520f4356
k8s-fce09156b2bf,2024-06-21T12:00:17Z,dev,cache-dev-526820,PodCreated,CronJob,default,golang:1.21,False,False,False,0,4,True,758m,3707Mi,corr-3e1529efd15842be
k8s-4eb740817ee6,2024-06-14T15:49:31Z,production,linter-pro-235bb5,PodCreated,HPA,monitor-sa,ci-runner:latest,False,False,False,0,47,True,857m,3288Mi,corr-2ac90358f9cb4131
k8s-85780c95121b,2024-06-07T17:49:01Z,staging,builder-sta-96abb0,PodDeleted,HPA,ci-runner,node:20-alpine,False,False,False,0,11,True,543m,2957Mi,corr-0382aaf9d15a4e9e
k8s-f43b8828b7f6,2024-06-05T13:10:23Z,production,db-migrate-pro-38d9c8,ServiceCreated,HPA,admin-sa,grafana:10.0,False,False,False,0,55,True,1227m,330Mi,corr-1243fd7ec79145c8
k8s-c6d5c8f56a3c,2024-06-02T11:50:02Z,production,batch-pro-9c6fe4,DeploymentCreated,Job,default,custom-app:v2.1,False,False,False,0,73,True,124m,1089Mi,corr-88b4283040924688
k8s-2a22fbefcf6f,2024-06-18T13:24:01Z,staging,builder-sta-efbb70,PodCreated,HPA,deploy-sa,prometheus:v2.45,False,False,False,0,4,True,1760m,3977Mi,corr-ba2f580658ac4163
k8s-cc8aed8f7a3e,2024-06-27T09:35:30Z,analytics,analytics-ana-95069e,PodCreated,CronJob,admin-sa,grafana:10.0,False,False,False,0,10,True,119m,1736Mi,corr-e8eb56cc20c8471b
k8s-b4f9459a23fd,2024-06-10T11:40:38Z,production,scanner-pro-84b1d7,PodCreated,CronJob,monitor-sa,node:20-alpine,False,False,False,0,18,True,1448m,2988Mi,corr-fcba4d31d5cd4c0b
k8s-2ac78137cd74,2024-06-13T12:31:37Z,production,analytics-pro-1987da,PodCreated,Deployment,debug-sa,nginx:1.25,False,False,False,0,70,True,167m,2300Mi,corr-b5785764e8d048ce
k8s-28be02407198,2024-06-09T10:33:53Z,monitoring,linter-mon-d97e10,DeploymentCreated,Deployment,ci-runner,custom-app:v2.1,False,False,False,0,34,True,1759m,2517Mi,corr-de92736cac89454c
k8s-24083c5bbb12,2024-06-07T14:57:35Z,analytics,db-migrate-ana-438c8c,DeploymentCreated,Deployment,analytics-sa,grafana:10.0,False,False,False,0,55,True,1267m,3602Mi,corr-70bd85c28d6f41b6
k8s-b6e0c956c541,2024-06-10T14:30:28Z,analytics,analytics-ana-1aecbc,PodCreated,CronJob,debug-sa,grafana:10.0,False,False,False,0,5,True,910m,2460Mi,corr-7dba691893ad4d04
k8s-400458329859,2024-06-24T10:57:37Z,analytics,cache-ana-ea097c,DeploymentCreated,StatefulSet,default,ci-runner:latest,False,False,False,0,12,True,1691m,4064Mi,corr-90926a26a3984fcb
k8s-76d7b80aef82,2024-06-16T15:12:38Z,production,test-runner-pro-a26a24,SecretMounted,Job,monitor-sa,redis:7,False,False,False,0,33,True,1938m,641Mi,corr-682bef246a864a41
k8s-e1d8f4f9e741,2024-06-28T12:28:21Z,cicd,db-migrate-cic-5d8aba,DeploymentCreated,CronJob,deploy-sa,node:20-alpine,False,False,False,0,15,True,869m,1108Mi,corr-1d9ff7add62c41aa
k8s-d4f571d30b62,2024-06-18T09:10:44Z,analytics,api-ana-0335dd,PodCreated,HPA,monitor-sa,custom-app:v2.1,False,False,False,0,9,True,549m,3712Mi,corr-1972ac8268c6466f
k8s-613e04e10128,2024-06-22T10:08:19Z,monitoring,analytics-mon-2abb89,DeploymentCreated,CronJob,ci-runner,nginx:1.25,False,False,False,0,22,True,1384m,3137Mi,corr-8f6af181954c490d
k8s-ee5b6b6243d1,2024-06-26T15:34:45Z,analytics,scanner-ana-848ed1,ServiceCreated,Job,debug-sa,python:3.11-slim,False,False,False,0,70,True,600m,3632Mi,corr-3859e487d8254cd1
k8s-df16b6892020,2024-06-14T00:48:52Z,monitoring,batch-mon-9dfb93,ClusterRoleBindingCreated,CronJob,admin-sa,custom-app:v2.1,False,False,False,0,30,True,1260m,3853Mi,corr-4928f4efe91a45b8
k8s-b27a1798ea60,2024-06-02T13:21:54Z,production,db-migrate-pro-07b7e2,PodCreated,HPA,ci-runner,node:20-alpine,False,False,False,0,18,True,1269m,1218Mi,corr-84d9569679c04ad9
k8s-ef7062c9cb95,2024-06-09T13:41:07Z,dev,scanner-dev-65eedc,ConfigMapCreated,DaemonSet,deploy-sa,grafana:10.0,False,False,False,0,14,True,899m,2604Mi,corr-9954bf31162e4e1c
k8s-1f1cec7f9dc2,2024-06-26T10:18:01Z,staging,test-runner-sta-80a08d,RoleBindingCreated,StatefulSet,monitor-sa,golang:1.21,False,False,False,0,23,True,551m,4069Mi,corr-9f2c219d7f134852
k8s-352dc93cdd07,2024-06-23T15:30:36Z,cicd,scanner-cic-49ca01,ServiceCreated,CronJob,monitor-sa,grafana:10.0,False,False,False,0,35,True,857m,1769Mi,corr-8b6e201b007f4cfa
k8s-e64c15c4965c,2024-06-17T14:38:01Z,cicd,builder-cic-11c9e3,SecretMounted,Deployment,debug-sa,python:3.11-slim,False,False,False,0,56,True,693m,3928Mi,corr-d39acc47958e454c
k8s-7a1a39eb02fc,2024-06-23T14:29:21Z,dev,test-runner-dev-58eae4,ConfigMapCreated,HPA,deploy-sa,grafana:10.0,False,False,False,0,28,True,932m,1340Mi,corr-154c1a18b5d1444b
k8s-25dd3b1de558,2024-06-28T10:25:32Z,staging,db-migrate-sta-d87f7d,PodDeleted,Job,monitor-sa,nginx:1.25,False,False,False,0,8,True,1317m,1855Mi,corr-e05f973096494216
k8s-2c9e507d0545,2024-06-16T14:07:28Z,cicd,test-runner-cic-1ec244,PodCreated,Job,monitor-sa,grafana:10.0,False,False,False,0,4,True,1282m,181Mi,corr-108facc023664fe0
k8s-d43e371d4655,2024-06-01T17:37:37Z,monitoring,batch-mon-d45595,DeploymentCreated,Job,debug-sa,python:3.11-slim,False,False,False,0,39,True,884m,2314Mi,corr-a4806c94d7ae41e8
k8s-cd3736a81325,2024-06-19T17:13:29Z,production,analytics-pro-9ae062,PodDeleted,CronJob,analytics-sa,redis:7,False,False,False,0,79,True,455m,3809Mi,corr-f065a32a53544d43
k8s-f75ba51cfa55,2024-06-26T11:15:35Z,dev,api-dev-c1ddea,PodDeleted,HPA,default,prometheus:v2.45,False,False,False,0,6,True,989m,139Mi,corr-ff62941072d24b91
k8s-b3165bc808ee,2024-06-05T16:51:18Z,cicd,analytics-cic-10b005,ClusterRoleBindingCreated,Deployment,default,golang:1.21,False,False,False,0,62,True,769m,3007Mi,corr-328d301280854fd4
k8s-0d1dc60acf43,2024-06-25T11:58:17Z,staging,batch-sta-037364,PodDeleted,None,deploy-sa,golang:1.21,False,False,False,0,46,True,421m,3679Mi,corr-d2c7d0ed0e444815
k8s-30b1ee8c58a3,2024-06-30T13:46:26Z,staging,linter-sta-7f5d9a,SecretMounted,None,deploy-sa,nginx:1.25,False,False,False,0,55,True,386m,1488Mi,corr-6e10ccafccce4c66
k8s-44f884b9ab2c,2024-06-24T13:21:29Z,cicd,batch-cic-126e01,PodDeleted,Job,debug-sa,prometheus:v2.45,False,False,False,0,5,True,1966m,3942Mi,corr-c9d43a98e3ee40cb
k8s-9a60d92c8761,2024-06-25T09:58:40Z,production,batch-pro-e626b4,PodCreated,Job,admin-sa,prometheus:v2.45,False,False,False,0,20,True,252m,905Mi,corr-75a2d2f6662f4f53
k8s-0a0974fe40e3,2024-06-30T10:56:10Z,production,db-migrate-pro-025337,PodCreated,Deployment,default,ci-runner:latest,False,False,False,0,7,True,779m,1323Mi,corr-e0733d8553924f8d
k8s-6b79744588b0,2024-06-15T16:53:41Z,staging,linter-sta-43b2e3,PodCreated,HPA,deploy-sa,prometheus:v2.45,False,False,False,0,12,True,1807m,203Mi,corr-644e7b1f3a5d4956
k8s-4352f29188d0,2024-06-25T09:25:34Z,analytics,batch-ana-f9ef3b,PodCreated,Job,debug-sa,prometheus:v2.45,False,False,False,0,5,True,1088m,1259Mi,corr-fb126e636d684b9a
k8s-c0613b2b6cc0,2024-06-12T13:32:08Z,staging,worker-sta-751f60,PodDeleted,Deployment,admin-sa,nginx:1.25,False,False,False,0,18,True,866m,4039Mi,corr-de935b500ad04bb6
k8s-9dd6164bfee0,2024-06-18T15:07:32Z,staging,scanner-sta-e5ebe1,ServiceCreated,Job,admin-sa,nginx:1.25,False,False,False,0,15,True,1597m,3735Mi,corr-a403ed3c04b840c0
k8s-63b37b08f654,2024-06-10T17:02:33Z,monitoring,cache-mon-3bff63,PodDeleted,Deployment,deploy-sa,golang:1.21,False,False,False,0,18,True,312m,3255Mi,corr-73143971ab294982
k8s-3b5bab6242a2,2024-06-21T09:25:03Z,monitoring,analytics-mon-eaf449,PodDeleted,HPA,ci-runner,prometheus:v2.45,False,False,False,0,6,True,1758m,863Mi,corr-ebada641782d4919
k8s-6c4189a3bc78,2024-06-03T12:07:19Z,analytics,worker-ana-ce58f1,PodCreated,HPA,debug-sa,grafana:10.0,False,False,False,0,13,True,1885m,795Mi,corr-0345d0f3ae2044c2
k8s-724d00960c21,2024-06-07T16:53:13Z,staging,api-sta-c368ae,RoleBindingCreated,None,monitor-sa,grafana:10.0,False,False,False,0,27,True,432m,3504Mi,corr-89c15849c1b844d7
k8s-4dafc7d61690,2024-06-20T10:40:28Z,cicd,builder-cic-fa8412,SecretMounted,Deployment,admin-sa,prometheus:v2.45,False,False,False,0,8,True,1013m,3135Mi,corr-4fece8ae0af54ef5
k8s-a99bc62dcb49,2024-06-07T14:54:43Z,analytics,api-ana-649b00,RoleBindingCreated,Deployment,debug-sa,prometheus:v2.45,False,False,False,0,22,True,1592m,1891Mi,corr-1c1e1006f3eb4b42
k8s-25f586a05737,2024-06-22T16:53:40Z,monitoring,cache-mon-01f54f,DeploymentCreated,Deployment,analytics-sa,nginx:1.25,False,False,False,0,87,True,660m,3039Mi,corr-4e76fad56b094df5
k8s-ae1be9369411,2024-06-08T10:40:41Z,production,linter-pro-5bba22,PodDeleted,Deployment,default,ubuntu:22.04,False,False,False,0,61,True,1316m,2815Mi,corr-44d622882ddd496a
k8s-03be6ec091ed,2024-06-09T11:32:52Z,production,test-runner-pro-fc7cf3,PodCreated,Deployment,ci-runner,python:3.11-slim,False,False,False,0,89,True,991m,1355Mi,corr-209b62f8690f4962
k8s-96e012b3344b,2024-06-05T09:09:46Z,analytics,cache-ana-cb0149,ServiceCreated,Deployment,monitor-sa,ci-runner:latest,False,False,False,0,30,True,1953m,2054Mi,corr-d0d2037e30d24b72
k8s-3aadd4ce6acd,2024-06-14T09:57:27Z,analytics,db-migrate-ana-80db6d,PodCreated,Job,ci-runner,prometheus:v2.45,False,False,False,0,14,True,329m,2188Mi,corr-5101456cd8274e56
k8s-39aeed75948f,2024-06-12T13:27:47Z,monitoring,cache-mon-2a18e8,ServiceCreated,HPA,analytics-sa,python:3.11-slim,False,False,False,0,38,True,816m,1555Mi,corr-54b189a97e654f74
k8s-59f7d28c67db,2024-06-20T16:56:50Z,production,analytics-pro-7aa3e7,RoleBindingCreated,Job,deploy-sa,prometheus:v2.45,False,False,False,0,30,True,691m,1226Mi,corr-5e2c3c66840c4ee8
k8s-1ba4d26df6e0,2024-06-06T09:34:41Z,monitoring,worker-mon-d7f7e4,ClusterRoleBindingCreated,CronJob,debug-sa,node:20-alpine,False,False,False,0,24,True,1415m,470Mi,corr-59f23f1d6adf466d
k8s-4dea43b453a0,2024-06-26T12:55:20Z,cicd,db-migrate-cic-c91e2a,PodDeleted,HPA,analytics-sa,custom-app:v2.1,False,False,False,0,16,True,431m,186Mi,corr-41c0bcc412f94bac
k8s-b1f8fd94a65d,2024-06-07T11:16:57Z,staging,test-runner-sta-0514c3,ClusterRoleBindingCreated,HPA,admin-sa,python:3.11-slim,False,False,False,0,24,True,1059m,1934Mi,corr-3c15b0ad85bf447f
k8s-6a791737296b,2024-06-15T10:19:32Z,production,linter-pro-4fbd06,ServiceCreated,Job,deploy-sa,node:20-alpine,False,False,False,0,12,True,1286m,4084Mi,corr-55aa432c93684634
